Product_ID,Product_Name,Size,Packaging_Quantity,Purchase_Price,GST_Percentage,Landed_Cost,Selling_Price,Customer_ID,Customer_Type,City,State,Order_ID,Order_Date,Sales_Channel,Quantity_Sold,Current_Stock,Restock_Priority,Delivery_Status
P018,Round Container,750ML,1000,3.09,18,3.65,4.8,C030,Returning,Pune,Maharashtra,O00181,2025-02-06,Distributor,832,1276,1,In Transit
P008,Food Container,500ML,1000,2.49,18,2.94,3.72,C194,Returning,Hyderabad,Telangana,O00182,2025-03-10,Distributor,497,3358,3,In Transit
P014,Sauce Box,375ML,500,1.71,18,2.02,2.97,C180,New,Pune,Maharashtra,O00183,2025-02-07,Distributor,1110,2110,1,On Time
P004,Hinged Box,750ML,1500,2.59,18,3.06,4.68,C149,New,Bangalore,Karnataka,O00184,2025-05-25,Direct,1186,4552,5,On Time
P012,Storage Box,1000ML,2000,4.35,18,5.13,6.44,C076,Returning,Delhi,Delhi,O00185,2025-04-13,Direct,1899,1083,1,Delayed
P007,Meal Box,750ML,1000,2.98,18,3.52,4.56,C154,New,Pune,Maharashtra,O00186,2025-08-17,Direct,849,816,6,On Time
P010,Food Container,1000ML,2000,3.84,18,4.53,6.16,C031,Returning,Nagpur,Maharashtra,O00187,2025-05-12,Distributor,1205,1217,5,In Transit
P020,Takeaway Box,1000ML,500,2.92,18,3.45,5.28,C115,New,Nagpur,Maharashtra,O00188,2025-04-05,Direct,1311,3334,1,Delayed
P017,Round Container,500ML,500,2.29,18,2.7,3.63,C042,Returning,Mumbai,Maharashtra,O00189,2025-10-29,Direct,572,2063,4,On Time
P017,Round Container,500ML,1000,2.71,18,3.2,3.96,C029,Returning,Aurangabad,Maharashtra,O00190,2025-02-06,Direct,460,2212,2,Delayed
P017,Round Container,500ML,2000,2.78,18,3.28,4.62,C142,New,Ahmedabad,Gujarat,O00191,2025-09-01,Distributor,172,921,4,On Time
P011,Storage Box,750ML,500,2.42,18,2.86,4.29,C005,Returning,Ahmedabad,Gujarat,O00192,2025-04-19,Direct,1540,1582,1,Delayed
P011,Storage Box,750ML,1000,2.71,18,3.2,4.68,C181,New,Bangalore,Karnataka,O00193,2025-02-03,Direct,262,90,2,On Time
P008,Food Container,500ML,500,2.07,18,2.44,3.41,C153,Returning,Mumbai,Maharashtra,O00194,2025-04-11,Distributor,1359,799,2,Delayed
P018,Round Container,750ML,1000,3.26,18,3.85,4.8,C183,Returning,Indore,Madhya Pradesh,O00195,2025-06-07,Distributor,1920,2982,5,In Transit
P016,Square Box,750ML,500,2.78,18,3.28,4.29,C150,Returning,Bangalore,Karnataka,O00196,2025-02-19,Direct,409,770,2,In Transit
P007,Meal Box,750ML,1500,3.05,18,3.6,4.94,C076,Returning,Mumbai,Maharashtra,O00197,2025-08-21,Distributor,314,2534,4,On Time
P015,Square Box,500ML,500,2.01,18,2.37,3.52,C191,New,Mumbai,Maharashtra,O00198,2025-10-02,Direct,515,1545,3,Delayed
P010,Food Container,1000ML,1500,3.45,18,4.07,5.72,C172,New,Mumbai,Maharashtra,O00199,2025-05-07,Distributor,737,3267,3,On Time
P006,Meal Box,500ML,1500,2.33,18,2.75,4.16,C162,New,Indore,Madhya Pradesh,O00200,2025-12-02,Distributor,1658,3995,6,Delayed
P008,Food Container,500ML,2000,2.64,18,3.12,4.34,C123,Returning,Indore,Madhya Pradesh,O00201,2025-11-11,Distributor,1375,553,1,On Time
P007,Meal Box,750ML,2000,3.71,18,4.38,5.32,C162,New,Ahmedabad,Gujarat,O00202,2025-07-21,Direct,1352,1990,2,In Transit
P002,Hinged Box,375ML,2000,2.05,18,2.42,3.64,C131,New,Nagpur,Maharashtra,O00203,2025-09-04,Distributor,265,3924,4,On Time
P005,Hinged Box,1000ML,2000,3.28,18,3.87,5.88,C029,Returning,Nagpur,Maharashtra,O00204,2025-12-12,Direct,355,4673,5,On Time
P014,Sauce Box,375ML,500,1.93,18,2.28,2.97,C020,New,Ahmedabad,Gujarat,O00205,2025-02-20,Distributor,302,1396,1,In Transit
P019,Takeaway Box,750ML,1500,3.47,18,4.09,5.33,C012,Returning,Bangalore,Karnataka,O00206,2025-07-17,Direct,1641,154,3,In Transit
P019,Takeaway Box,750ML,1000,3.24,18,3.82,4.92,C003,Returning,Ahmedabad,Gujarat,O00207,2025-08-08,Distributor,1337,889,6,On Time
P020,Takeaway Box,1000ML,1500,4.16,18,4.91,6.24,C095,New,Delhi,Delhi,O00208,2025-01-18,Direct,1209,292,6,In Transit
P020,Takeaway Box,1000ML,500,2.98,18,3.52,5.28,C001,New,Ahmedabad,Gujarat,O00209,2025-09-11,Direct,1567,2934,1,Delayed
P003,Hinged Box,500ML,1000,2.31,18,2.73,3.6,C159,New,Ahmedabad,Gujarat,O00210,2025-10-07,Distributor,1938,4312,6,Delayed
P010,Food Container,1000ML,2000,4.06,18,4.79,6.16,C061,Returning,Indore,Madhya Pradesh,O00211,2025-01-20,Distributor,164,1981,6,On Time
P013,Sauce Box,250ML,1500,1.97,18,2.32,2.99,C004,Returning,Mumbai,Maharashtra,O00212,2025-03-18,Direct,1213,605,5,On Time
P011,Storage Box,750ML,1000,2.72,18,3.21,4.68,C154,Returning,Aurangabad,Maharashtra,O00213,2025-09-11,Direct,1578,1804,2,Delayed
P017,Round Container,500ML,1000,2.28,18,2.69,3.96,C011,New,Delhi,Delhi,O00214,2025-08-01,Distributor,620,1026,3,Delayed
P001,Hinged Box,250ML,1500,1.84,18,2.17,2.86,C192,New,Hyderabad,Telangana,O00215,2025-06-07,Direct,561,616,1,In Transit
P003,Hinged Box,500ML,1500,2.7,18,3.19,3.9,C162,New,Hyderabad,Telangana,O00216,2025-04-11,Direct,141,1391,6,On Time
P019,Takeaway Box,750ML,2000,3.88,18,4.58,5.74,C154,Returning,Hyderabad,Telangana,O00217,2025-10-24,Direct,1980,2476,4,In Transit
P005,Hinged Box,1000ML,1000,3.44,18,4.06,5.04,C135,Returning,Pune,Maharashtra,O00218,2025-05-16,Direct,977,1748,5,Delayed
P008,Food Container,500ML,1500,2.76,18,3.26,4.03,C139,Returning,Hyderabad,Telangana,O00219,2025-06-15,Direct,1466,2225,3,Delayed
P003,Hinged Box,500ML,2000,2.71,18,3.2,4.2,C180,New,Ahmedabad,Gujarat,O00220,2025-09-02,Distributor,611,4929,5,On Time
P020,Takeaway Box,1000ML,500,3.52,18,4.15,5.28,C065,New,Nagpur,Maharashtra,O00221,2025-11-02,Direct,92,3537,4,Delayed
P017,Round Container,500ML,500,2.0,18,2.36,3.63,C118,New,Hyderabad,Telangana,O00222,2025-09-28,Distributor,305,3489,1,Delayed
P002,Hinged Box,375ML,1000,2.05,18,2.42,3.12,C113,New,Ahmedabad,Gujarat,O00223,2025-03-25,Direct,1503,2845,5,On Time
P016,Square Box,750ML,500,2.7,18,3.19,4.29,C130,New,Pune,Maharashtra,O00224,2025-12-19,Direct,955,1144,6,Delayed
P015,Square Box,500ML,1000,2.15,18,2.54,3.84,C072,Returning,Mumbai,Maharashtra,O00225,2025-11-05,Direct,611,263,2,In Transit
P004,Hinged Box,750ML,500,2.47,18,2.91,3.96,C109,Returning,Indore,Madhya Pradesh,O00226,2025-07-09,Distributor,1729,352,2,Delayed
P002,Hinged Box,375ML,1000,1.91,18,2.25,3.12,C092,Returning,Nagpur,Maharashtra,O00227,2025-02-03,Direct,1214,1026,3,On Time
P016,Square Box,750ML,2000,3.07,18,3.62,5.46,C136,Returning,Ahmedabad,Gujarat,O00228,2025-02-02,Distributor,1646,3993,4,In Transit
P011,Storage Box,750ML,500,2.53,18,2.99,4.29,C070,New,Bangalore,Karnataka,O00229,2025-03-12,Direct,1105,1046,6,In Transit
P020,Takeaway Box,1000ML,500,3.28,18,3.87,5.28,C089,New,Bangalore,Karnataka,O00230,2025-10-02,Direct,625,4811,5,In Transit
P008,Food Container,500ML,1500,2.66,18,3.14,4.03,C199,New,Ahmedabad,Gujarat,O00231,2025-03-14,Distributor,414,4065,6,Delayed
P016,Square Box,750ML,2000,3.32,18,3.92,5.46,C014,New,Indore,Madhya Pradesh,O00232,2025-09-07,Direct,485,2661,2,In Transit
P010,Food Container,1000ML,1500,3.51,18,4.14,5.72,C085,New,Mumbai,Maharashtra,O00233,2025-11-30,Distributor,891,2458,5,On Time
P008,Food Container,500ML,2000,2.93,18,3.46,4.34,C137,New,Ahmedabad,Gujarat,O00234,2025-03-06,Direct,1238,3976,4,Delayed
P019,Takeaway Box,750ML,500,2.86,18,3.37,4.51,C171,Returning,Delhi,Delhi,O00235,2025-09-30,Distributor,476,1741,6,Delayed
P013,Sauce Box,250ML,1000,1.61,18,1.9,2.76,C182,Returning,Delhi,Delhi,O00236,2025-08-28,Direct,1226,2171,6,Delayed
P016,Square Box,750ML,1500,2.93,18,3.46,5.07,C100,New,Nagpur,Maharashtra,O00237,2025-08-03,Distributor,1335,2218,2,On Time
P014,Sauce Box,375ML,2000,2.63,18,3.1,3.78,C129,Returning,Mumbai,Maharashtra,O00238,2025-05-16,Distributor,350,731,2,In Transit
P017,Round Container,500ML,2000,2.77,18,3.27,4.62,C015,Returning,Mumbai,Maharashtra,O00239,2025-10-08,Distributor,428,1172,5,Delayed
P010,Food Container,1000ML,1000,2.99,18,3.53,5.28,C079,Returning,Nagpur,Maharashtra,O00240,2025-07-22,Direct,1896,1126,5,In Transit
P010,Food Container,1000ML,500,2.73,18,3.22,4.84,C073,New,Mumbai,Maharashtra,O00241,2025-09-14,Direct,539,1858,5,In Transit
P005,Hinged Box,1000ML,1000,3.51,18,4.14,5.04,C125,New,Ahmedabad,Gujarat,O00242,2025-05-20,Direct,1710,1239,1,In Transit
P002,Hinged Box,375ML,2000,2.19,18,2.58,3.64,C015,Returning,Pune,Maharashtra,O00243,2025-02-18,Direct,660,3309,4,On Time
P008,Food Container,500ML,1000,2.59,18,3.06,3.72,C082,New,Bangalore,Karnataka,O00244,2025-04-02,Distributor,515,997,2,In Transit
P001,Hinged Box,250ML,1500,1.67,18,1.97,2.86,C033,Returning,Delhi,Delhi,O00245,2025-05-30,Distributor,594,3677,1,Delayed
P017,Round Container,500ML,1500,2.87,18,3.39,4.29,C088,New,Indore,Madhya Pradesh,O00246,2025-12-10,Distributor,1238,2282,6,Delayed
P012,Storage Box,1000ML,1500,3.54,18,4.18,5.98,C120,New,Ahmedabad,Gujarat,O00247,2025-06-10,Direct,1947,1717,6,Delayed
P001,Hinged Box,250ML,2000,1.85,18,2.18,3.08,C049,New,Mumbai,Maharashtra,O00248,2025-01-13,Distributor,1254,564,1,In Transit
P004,Hinged Box,750ML,2000,3.43,18,4.05,5.04,C061,New,Bangalore,Karnataka,O00249,2025-06-02,Distributor,1611,3866,4,Delayed
P002,Hinged Box,375ML,1000,2.16,18,2.55,3.12,C148,New,Aurangabad,Maharashtra,O00250,2025-01-06,Direct,1300,1511,4,On Time
P012,Storage Box,1000ML,2000,3.96,18,4.67,6.44,C043,New,Bangalore,Karnataka,O00251,2025-12-03,Distributor,75,806,2,Delayed
P006,Meal Box,500ML,2000,3.09,18,3.65,4.48,C178,New,Ahmedabad,Gujarat,O00252,2025-09-02,Direct,339,595,1,Delayed
P006,Meal Box,500ML,1000,2.58,18,3.04,3.84,C058,New,Ahmedabad,Gujarat,O00253,2025-04-28,Direct,589,4581,4,In Transit
P017,Round Container,500ML,1500,2.7,18,3.19,4.29,C143,New,Hyderabad,Telangana,O00254,2025-02-10,Direct,665,2612,2,On Time
P002,Hinged Box,375ML,1000,2.01,18,2.37,3.12,C110,Returning,Nagpur,Maharashtra,O00255,2025-03-21,Direct,1368,2338,5,On Time
P003,Hinged Box,500ML,1000,2.36,18,2.78,3.6,C116,New,Indore,Madhya Pradesh,O00256,2025-02-28,Direct,263,3944,6,In Transit
P005,Hinged Box,1000ML,1500,3.23,18,3.81,5.46,C072,New,Bangalore,Karnataka,O00257,2025-03-22,Direct,595,1926,1,On Time
P008,Food Container,500ML,1000,2.25,18,2.65,3.72,C038,New,Indore,Madhya Pradesh,O00258,2025-12-22,Distributor,1045,2247,2,On Time
P019,Takeaway Box,750ML,500,3.02,18,3.56,4.51,C056,New,Nashik,Maharashtra,O00259,2025-09-11,Distributor,1616,1008,4,In Transit
P016,Square Box,750ML,2000,3.02,18,3.56,5.46,C070,Returning,Ahmedabad,Gujarat,O00260,2025-05-05,Direct,1334,4261,3,On Time
P008,Food Container,500ML,1500,2.78,18,3.28,4.03,C167,Returning,Nagpur,Maharashtra,O00261,2025-08-03,Distributor,1193,710,4,On Time
P002,Hinged Box,375ML,500,1.8,18,2.12,2.86,C116,New,Hyderabad,Telangana,O00262,2025-02-17,Distributor,790,4935,2,On Time
P020,Takeaway Box,1000ML,500,3.16,18,3.73,5.28,C070,Returning,Nagpur,Maharashtra,O00263,2025-11-15,Distributor,794,2324,4,In Transit
P003,Hinged Box,500ML,500,2.26,18,2.67,3.3,C157,New,Nagpur,Maharashtra,O00264,2025-07-01,Distributor,77,4337,1,Delayed
P007,Meal Box,750ML,500,2.36,18,2.78,4.18,C173,New,Nagpur,Maharashtra,O00265,2025-12-10,Distributor,394,4803,4,Delayed
P001,Hinged Box,250ML,1500,1.66,18,1.96,2.86,C104,Returning,Indore,Madhya Pradesh,O00266,2025-10-17,Direct,1235,3456,1,In Transit
P019,Takeaway Box,750ML,1000,2.91,18,3.43,4.92,C147,New,Delhi,Delhi,O00267,2025-03-04,Direct,1604,1194,6,In Transit
P008,Food Container,500ML,1000,2.58,18,3.04,3.72,C033,New,Hyderabad,Telangana,O00268,2025-08-14,Direct,1616,708,4,In Transit
P006,Meal Box,500ML,500,2.3,18,2.71,3.52,C141,Returning,Mumbai,Maharashtra,O00269,2025-02-09,Direct,1138,3709,6,Delayed
P001,Hinged Box,250ML,1000,1.78,18,2.1,2.64,C160,Returning,Nashik,Maharashtra,O00270,2025-07-05,Distributor,730,3798,6,On Time
P017,Round Container,500ML,500,2.4,18,2.83,3.63,C106,New,Hyderabad,Telangana,O00271,2025-07-30,Distributor,1807,2618,1,Delayed
P004,Hinged Box,750ML,1500,2.89,18,3.41,4.68,C006,Returning,Bangalore,Karnataka,O00272,2025-05-27,Direct,654,2086,1,Delayed
P015,Square Box,500ML,2000,2.55,18,3.01,4.48,C149,Returning,Indore,Madhya Pradesh,O00273,2025-01-07,Direct,1355,3320,5,Delayed
P002,Hinged Box,375ML,500,1.86,18,2.19,2.86,C065,Returning,Nashik,Maharashtra,O00274,2025-01-26,Distributor,1992,3196,5,On Time
P019,Takeaway Box,750ML,500,2.93,18,3.46,4.51,C100,Returning,Indore,Madhya Pradesh,O00275,2025-09-13,Direct,447,2779,1,On Time
P012,Storage Box,1000ML,2000,3.92,18,4.63,6.44,C116,New,Nashik,Maharashtra,O00276,2025-09-27,Distributor,427,2450,3,Delayed
P009,Food Container,750ML,500,2.4,18,2.83,4.07,C185,Returning,Mumbai,Maharashtra,O00277,2025-04-20,Direct,1576,3128,3,On Time
P014,Sauce Box,375ML,1500,2.35,18,2.77,3.51,C137,Returning,Mumbai,Maharashtra,O00278,2025-08-21,Distributor,1258,2640,5,In Transit
P006,Meal Box,500ML,1000,2.37,18,2.8,3.84,C042,New,Bangalore,Karnataka,O00279,2025-05-28,Distributor,1879,2628,4,In Transit
P002,Hinged Box,375ML,2000,2.12,18,2.5,3.64,C082,New,Mumbai,Maharashtra,O00280,2025-10-12,Direct,1221,1069,3,Delayed
P018,Round Container,750ML,1500,3.44,18,4.06,5.2,C052,Returning,Indore,Madhya Pradesh,O00281,2025-10-26,Direct,442,1386,4,In Transit
P009,Food Container,750ML,1500,3.35,18,3.95,4.81,C169,Returning,Nashik,Maharashtra,O00282,2025-08-27,Direct,1192,3789,2,Delayed
P015,Square Box,500ML,1500,2.87,18,3.39,4.16,C017,New,Mumbai,Maharashtra,O00283,2025-06-19,Distributor,1065,1100,2,On Time
P010,Food Container,1000ML,1500,3.69,18,4.35,5.72,C097,New,Nashik,Maharashtra,O00284,2025-09-29,Direct,1306,4018,6,Delayed
P011,Storage Box,750ML,1500,3.44,18,4.06,5.07,C190,Returning,Bangalore,Karnataka,O00285,2025-12-02,Direct,1292,36,3,On Time
P010,Food Container,1000ML,1500,3.35,18,3.95,5.72,C135,Returning,Mumbai,Maharashtra,O00286,2025-11-26,Direct,304,3928,1,On Time
P001,Hinged Box,250ML,1000,1.59,18,1.88,2.64,C052,Returning,Indore,Madhya Pradesh,O00287,2025-12-26,Distributor,1885,890,1,Delayed
P008,Food Container,500ML,500,1.93,18,2.28,3.41,C182,Returning,Delhi,Delhi,O00288,2025-05-05,Direct,1474,2255,4,In Transit
P008,Food Container,500ML,1000,2.25,18,2.65,3.72,C172,Returning,Pune,Maharashtra,O00289,2025-07-04,Distributor,1414,4589,6,Delayed
P014,Sauce Box,375ML,500,1.94,18,2.29,2.97,C050,Returning,Nagpur,Maharashtra,O00290,2025-07-28,Distributor,1827,4274,5,In Transit
P014,Sauce Box,375ML,1500,2.29,18,2.7,3.51,C149,New,Hyderabad,Telangana,O00291,2025-02-08,Direct,1143,4627,5,Delayed
P007,Meal Box,750ML,1000,2.54,18,3.0,4.56,C046,New,Aurangabad,Maharashtra,O00292,2025-11-10,Distributor,1517,999,6,Delayed
P013,Sauce Box,250ML,500,1.47,18,1.73,2.53,C034,New,Nashik,Maharashtra,O00293,2025-11-19,Distributor,617,4640,2,Delayed
P016,Square Box,750ML,2000,3.38,18,3.99,5.46,C196,New,Pune,Maharashtra,O00294,2025-06-10,Direct,96,339,4,In Transit
P011,Storage Box,750ML,500,2.73,18,3.22,4.29,C002,Returning,Nagpur,Maharashtra,O00295,2025-05-04,Direct,585,1347,5,Delayed
P010,Food Container,1000ML,500,3.34,18,3.94,4.84,C071,New,Bangalore,Karnataka,O00296,2025-03-05,Direct,418,3499,5,In Transit
P013,Sauce Box,250ML,1000,1.82,18,2.15,2.76,C032,Returning,Delhi,Delhi,O00297,2025-10-02,Direct,1850,403,6,Delayed
P001,Hinged Box,250ML,500,1.59,18,1.88,2.42,C063,Returning,Indore,Madhya Pradesh,O00298,2025-11-04,Distributor,1268,3552,3,In Transit
P013,Sauce Box,250ML,1500,1.85,18,2.18,2.99,C156,New,Bangalore,Karnataka,O00299,2025-10-14,Distributor,581,1977,2,Delayed
P016,Square Box,750ML,2000,3.33,18,3.93,5.46,C013,Returning,Bangalore,Karnataka,O00300,2025-09-05,Direct,1526,427,1,In Transit
P014,Sauce Box,375ML,2000,2.56,18,3.02,3.78,C011,Returning,Pune,Maharashtra,O00301,2025-09-20,Direct,875,1120,3,Delayed
P016,Square Box,750ML,2000,3.46,18,4.08,5.46,C177,Returning,Pune,Maharashtra,O00302,2025-07-01,Direct,90,545,4,Delayed
P011,Storage Box,750ML,1000,3.09,18,3.65,4.68,C120,New,Mumbai,Maharashtra,O00303,2025-02-24,Distributor,431,2179,5,In Transit
P012,Storage Box,1000ML,500,2.98,18,3.52,5.06,C083,New,Nashik,Maharashtra,O00304,2025-04-02,Direct,671,2307,3,In Transit
P009,Food Container,750ML,2000,2.89,18,3.41,5.18,C172,New,Indore,Madhya Pradesh,O00305,2025-04-23,Direct,785,3234,6,Delayed
P012,Storage Box,1000ML,1000,3.67,18,4.33,5.52,C107,New,Delhi,Delhi,O00306,2025-03-22,Distributor,709,84,6,Delayed
P006,Meal Box,500ML,1500,2.29,18,2.7,4.16,C125,Returning,Hyderabad,Telangana,O00307,2025-01-16,Distributor,776,4588,1,In Transit
P017,Round Container,500ML,500,2.05,18,2.42,3.63,C156,Returning,Pune,Maharashtra,O00308,2025-04-10,Direct,1849,3835,4,On Time
P004,Hinged Box,750ML,500,2.7,18,3.19,3.96,C069,Returning,Hyderabad,Telangana,O00309,2025-02-11,Distributor,97,3910,4,Delayed
P004,Hinged Box,750ML,2000,3.43,18,4.05,5.04,C131,New,Bangalore,Karnataka,O00310,2025-06-16,Direct,600,3293,6,Delayed
P007,Meal Box,750ML,1500,3.41,18,4.02,4.94,C161,New,Aurangabad,Maharashtra,O00311,2025-02-12,Distributor,316,2114,6,On Time
P020,Takeaway Box,1000ML,500,2.91,18,3.43,5.28,C162,Returning,Hyderabad,Telangana,O00312,2025-07-12,Direct,85,879,2,On Time
P016,Square Box,750ML,500,2.57,18,3.03,4.29,C173,Returning,Aurangabad,Maharashtra,O00313,2025-12-19,Direct,1653,258,1,In Transit
P007,Meal Box,750ML,1000,3.04,18,3.59,4.56,C104,New,Mumbai,Maharashtra,O00314,2025-09-05,Direct,1426,470,2,In Transit
P004,Hinged Box,750ML,2000,3.24,18,3.82,5.04,C034,Returning,Nashik,Maharashtra,O00315,2025-09-18,Direct,1036,1494,3,In Transit
P017,Round Container,500ML,1500,2.41,18,2.84,4.29,C101,New,Bangalore,Karnataka,O00316,2025-08-01,Distributor,926,3114,2,On Time
P010,Food Container,1000ML,500,3.19,18,3.76,4.84,C004,New,Mumbai,Maharashtra,O00317,2025-03-27,Distributor,1301,3188,2,In Transit
P012,Storage Box,1000ML,500,3.01,18,3.55,5.06,C175,New,Nashik,Maharashtra,O00318,2025-11-09,Direct,827,1800,2,In Transit
P006,Meal Box,500ML,2000,2.56,18,3.02,4.48,C083,New,Nashik,Maharashtra,O00319,2025-05-19,Direct,161,2455,3,On Time
P015,Square Box,500ML,1000,2.21,18,2.61,3.84,C187,New,Nashik,Maharashtra,O00320,2025-10-24,Direct,1054,2285,2,Delayed
P003,Hinged Box,500ML,500,2.12,18,2.5,3.3,C161,Returning,Nashik,Maharashtra,O00321,2025-11-03,Direct,1230,2155,5,On Time
P004,Hinged Box,750ML,500,2.25,18,2.65,3.96,C096,New,Aurangabad,Maharashtra,O00322,2025-11-25,Distributor,1442,1842,6,On Time
P020,Takeaway Box,1000ML,1500,3.95,18,4.66,6.24,C100,Returning,Nagpur,Maharashtra,O00323,2025-08-28,Direct,1427,825,2,On Time
P012,Storage Box,1000ML,2000,3.79,18,4.47,6.44,C109,Returning,Aurangabad,Maharashtra,O00324,2025-06-28,Distributor,943,851,2,Delayed
P007,Meal Box,750ML,2000,3.4,18,4.01,5.32,C151,New,Hyderabad,Telangana,O00325,2025-03-12,Direct,1536,3689,2,Delayed
P003,Hinged Box,500ML,2000,2.54,18,3.0,4.2,C070,Returning,Hyderabad,Telangana,O00326,2025-12-30,Distributor,1680,3719,5,On Time
P001,Hinged Box,250ML,1500,1.95,18,2.3,2.86,C026,New,Hyderabad,Telangana,O00327,2025-07-11,Direct,760,3610,6,On Time
P015,Square Box,500ML,1500,2.57,18,3.03,4.16,C189,New,Nagpur,Maharashtra,O00328,2025-05-24,Distributor,65,1254,1,On Time
P014,Sauce Box,375ML,2000,2.54,18,3.0,3.78,C020,Returning,Indore,Madhya Pradesh,O00329,2025-05-03,Distributor,1702,274,4,In Transit
P010,Food Container,1000ML,1000,3.68,18,4.34,5.28,C189,Returning,Aurangabad,Maharashtra,O00330,2025-03-24,Distributor,143,2272,3,On Time
P017,Round Container,500ML,1000,2.75,18,3.24,3.96,C165,New,Delhi,Delhi,O00331,2025-06-18,Distributor,513,466,1,On Time
P015,Square Box,500ML,1500,2.79,18,3.29,4.16,C083,New,Ahmedabad,Gujarat,O00332,2025-05-12,Direct,302,4357,3,In Transit
P004,Hinged Box,750ML,500,2.69,18,3.17,3.96,C165,Returning,Pune,Maharashtra,O00333,2025-12-24,Distributor,1721,2804,6,In Transit
P019,Takeaway Box,750ML,1000,2.84,18,3.35,4.92,C176,Returning,Delhi,Delhi,O00334,2025-02-06,Direct,688,1300,5,Delayed
P004,Hinged Box,750ML,2000,3.29,18,3.88,5.04,C186,Returning,Ahmedabad,Gujarat,O00335,2025-05-12,Distributor,1193,925,4,Delayed
P009,Food Container,750ML,500,2.8,18,3.3,4.07,C145,Returning,Nagpur,Maharashtra,O00336,2025-01-30,Direct,1856,707,2,On Time
P019,Takeaway Box,750ML,1000,2.72,18,3.21,4.92,C185,Returning,Hyderabad,Telangana,O00337,2025-01-31,Direct,1653,3116,4,Delayed
P015,Square Box,500ML,500,2.06,18,2.43,3.52,C190,New,Delhi,Delhi,O00338,2025-12-04,Direct,345,1900,6,Delayed
P003,Hinged Box,500ML,1000,2.06,18,2.43,3.6,C001,New,Aurangabad,Maharashtra,O00339,2025-08-19,Direct,713,3266,4,On Time
P017,Round Container,500ML,2000,2.94,18,3.47,4.62,C052,Returning,Indore,Madhya Pradesh,O00340,2025-09-14,Direct,443,4761,3,On Time
P018,Round Container,750ML,2000,3.51,18,4.14,5.6,C172,New,Ahmedabad,Gujarat,O00341,2025-02-23,Distributor,1923,1312,1,In Transit
P011,Storage Box,750ML,500,2.56,18,3.02,4.29,C200,New,Bangalore,Karnataka,O00342,2025-12-04,Direct,845,4545,5,Delayed
P019,Takeaway Box,750ML,1500,3.18,18,3.75,5.33,C189,Returning,Nagpur,Maharashtra,O00343,2025-01-08,Direct,474,672,4,Delayed
P003,Hinged Box,500ML,2000,2.92,18,3.45,4.2,C031,New,Hyderabad,Telangana,O00344,2025-10-16,Direct,451,2528,3,On Time
P015,Square Box,500ML,2000,3.02,18,3.56,4.48,C039,Returning,Delhi,Delhi,O00345,2025-10-23,Direct,1507,4837,6,Delayed
P009,Food Container,750ML,1500,2.69,18,3.17,4.81,C168,Returning,Nashik,Maharashtra,O00346,2025-11-10,Distributor,311,4313,1,Delayed
P003,Hinged Box,500ML,500,1.85,18,2.18,3.3,C025,New,Nagpur,Maharashtra,O00347,2025-12-25,Distributor,746,1987,1,On Time
P004,Hinged Box,750ML,2000,2.79,18,3.29,5.04,C123,Returning,Bangalore,Karnataka,O00348,2025-07-06,Direct,1954,3877,3,Delayed
P017,Round Container,500ML,500,2.29,18,2.7,3.63,C035,New,Delhi,Delhi,O00349,2025-07-28,Distributor,503,2583,4,On Time
P005,Hinged Box,1000ML,2000,3.58,18,4.22,5.88,C080,New,Aurangabad,Maharashtra,O00350,2025-04-30,Direct,1471,4188,6,In Transit
P013,Sauce Box,250ML,2000,1.82,18,2.15,3.22,C105,Returning,Nagpur,Maharashtra,O00351,2025-03-28,Distributor,1844,724,5,In Transit
P001,Hinged Box,250ML,500,1.42,18,1.68,2.42,C098,Returning,Delhi,Delhi,O00352,2025-03-22,Distributor,1825,184,3,In Transit
P019,Takeaway Box,750ML,500,2.64,18,3.12,4.51,C023,New,Delhi,Delhi,O00353,2025-10-11,Direct,848,4151,3,In Transit
P012,Storage Box,1000ML,500,2.84,18,3.35,5.06,C169,Returning,Bangalore,Karnataka,O00354,2025-09-24,Distributor,202,1640,4,On Time
P009,Food Container,750ML,1500,2.9,18,3.42,4.81,C084,New,Bangalore,Karnataka,O00355,2025-01-08,Direct,1594,4041,1,On Time
P020,Takeaway Box,1000ML,1000,3.3,18,3.89,5.76,C115,New,Aurangabad,Maharashtra,O00356,2025-12-01,Distributor,1720,1108,6,In Transit
P017,Round Container,500ML,1000,2.61,18,3.08,3.96,C014,New,Aurangabad,Maharashtra,O00357,2025-07-16,Distributor,420,100,6,Delayed
P015,Square Box,500ML,1000,2.56,18,3.02,3.84,C049,New,Indore,Madhya Pradesh,O00358,2025-01-17,Distributor,1611,1635,3,Delayed
P015,Square Box,500ML,2000,2.7,18,3.19,4.48,C117,Returning,Pune,Maharashtra,O00359,2025-06-01,Direct,1114,3819,2,On Time
P009,Food Container,750ML,1500,3.32,18,3.92,4.81,C101,New,Aurangabad,Maharashtra,O00360,2025-07-23,Direct,1147,942,5,On Time
